submission_time,todays_date,ward,hh_head_icf_language,num_houses,house_wall,house_wall_specify,house_roof,house_roof_specify,main_water_source,main_water_source_specify,toilet_type,main_lighting,main_lighting_other,household_possessions,own_cattle,num_hh_members,instanceID,KEY,wid,cluster,lng,lat
2023-07-05T13:08:55Z,2023-07-05,PONGWE KIKONENI,Swahili,2,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,Improved ventilated pit latrine,Electricity,NA,TV Cellphone Table,no,10,uuid:26cc9025-c166-4c78-8245-547650f23a7c,uuid:26cc9025-c166-4c78-8245-547650f23a7c,2472,88,-4.634402407866265,39.37970712251919
2023-07-05T13:08:55Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Improved ventilated pit latrine,Electricity,NA,Cellphone,no,6,uuid:aae00663-abe8-4c1b-b6c3-405611659af0,uuid:aae00663-abe8-4c1b-b6c3-405611659af0,2472,88,-4.637919438436474,39.38330628987321
2023-07-05T13:08:28Z,2023-07-05,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Piped water within compound,NA,Flush to pit latrine,Electricity,NA,Radio Cellphone,no,1,uuid:ff954ba9-79d7-42bf-9a0d-d4471222ebc4,uuid:ff954ba9-79d7-42bf-9a0d-d4471222ebc4,2652,56,-4.504051262852836,39.27818303405835
2023-07-05T13:08:24Z,2023-07-05,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Open well inside the compound,NA,Flush to pit latrine,Electricity,NA,Radio,no,1,uuid:3d7002a9-ca0f-4146-bce8-47255527e4f7,uuid:3d7002a9-ca0f-4146-bce8-47255527e4f7,2652,56,-4.500641692566307,39.27836233807256
2023-07-05T13:08:23Z,2023-07-05,PONGWE KIKONENI,Swahili,2,blocks_mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio Cellphone,yes,9,uuid:1e90e258-313d-4506-be07-31026b3bddec,uuid:1e90e258-313d-4506-be07-31026b3bddec,2628,23,-4.461141266051796,39.318400541502015
2023-07-05T13:08:22Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio Cellphone Table,yes,6,uuid:8a6c0a86-5a75-4311-98bd-7968f628c8a2,uuid:8a6c0a86-5a75-4311-98bd-7968f628c8a2,2628,23,-4.461382621429976,39.31748707936494
2023-07-05T13:08:22Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,Radio,no,1,uuid:7bc27b63-2208-4969-8269-3d8955905768,uuid:7bc27b63-2208-4969-8269-3d8955905768,2652,56,-4.511265357175136,39.27802450432538
2023-07-05T13:08:21Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio TV Cellphone Table,no,6,uuid:eba1b055-3768-4379-bc25-1d2c9756f25c,uuid:eba1b055-3768-4379-bc25-1d2c9756f25c,2628,23,-4.468615764208245,39.31789883197864
2023-07-05T13:08:21Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,6,uuid:2933518f-c5da-4e68-929b-ac8ab950e5ec,uuid:2933518f-c5da-4e68-929b-ac8ab950e5ec,2628,23,-4.467051244172846,39.31757372724138
2023-07-05T13:08:19Z,2023-07-05,PONGWE KIKONENI,Swahili,4,blocks_cement,NA,iron,NA,Borehole with manual pump inside the compound,NA,Flush to pit latrine,Electricity,NA,Cellphone,no,4,uuid:c9f23f0a-7e17-4ee5-b55f-c8fb247b6335,uuid:c9f23f0a-7e17-4ee5-b55f-c8fb247b6335,2652,56,-4.508078069690019,39.27810926809602
2023-07-05T13:08:17Z,2023-07-05,PONGWE KIKONENI,Swahili,2,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Candles,NA,Radio,no,2,uuid:cd322376-c7a6-483a-a0f0-62f9548339d7,uuid:cd322376-c7a6-483a-a0f0-62f9548339d7,2652,56,-4.508947902173713,39.276759754576084
2023-07-05T13:08:14Z,2023-07-05,PONGWE KIKONENI,Swahili,2,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,3,uuid:894f99b8-d86e-4679-8a68-75726ccec7b5,uuid:894f99b8-d86e-4679-8a68-75726ccec7b5,2628,23,-4.459099005871586,39.317715085456555
2023-07-05T13:08:09Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone,no,4,uuid:3e194f6e-ce3c-4572-bb3f-8e67775989ca,uuid:3e194f6e-ce3c-4572-bb3f-8e67775989ca,2628,23,-4.47116947607284,39.31644691915773
2023-07-05T13:08:02Z,2023-07-05,RAMISI,Swahili,2,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,yes,8,uuid:4ba898d4-cf58-4356-b64b-fe8d74de5da9,uuid:4ba898d4-cf58-4356-b64b-fe8d74de5da9,2485,12,-4.4850171501978435,39.4101491179706
2023-07-05T13:08:00Z,2023-07-05,RAMISI,Swahili,3,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Table,no,11,uuid:087ab426-56f3-4e55-b0d7-0f15a30043dc,uuid:087ab426-56f3-4e55-b0d7-0f15a30043dc,2485,12,-4.491882976719537,39.40848718101819
2023-07-05T13:07:59Z,2023-07-05,RAMISI,Swahili,3,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,Traditional pit latrine,Electricity,NA,Cellphone Table,yes,10,uuid:5471ecea-6767-471a-b5d6-208ee03de25c,uuid:5471ecea-6767-471a-b5d6-208ee03de25c,2485,12,-4.490386315216967,39.408589365159
2023-07-05T13:07:58Z,2023-07-05,RAMISI,Swahili,2,blocks_mud,NA,palm,NA,Covered well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone Radio,no,7,uuid:c4b530eb-694b-4d03-9a0d-9703797c05bd,uuid:c4b530eb-694b-4d03-9a0d-9703797c05bd,2485,12,-4.499579885248409,39.408734537443834
2023-07-05T13:07:56Z,2023-07-05,RAMISI,Swahili,1,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,Improved ventilated pit latrine,Electricity,NA,Cellphone Sofa Table,no,3,uuid:6db740d9-330a-49bb-8e66-c79ce2c60682,uuid:6db740d9-330a-49bb-8e66-c79ce2c60682,2485,12,-4.496863958379418,39.40875605790197
2023-07-05T13:07:54Z,2023-07-05,PONGWE KIKONENI,English,2,mud,NA,palm,NA,Covered well outside the compound,NA,"None (bush, field)",Solar panel,NA,Radio TV Cellphone Table,no,4,uuid:5a013d82-12d1-475f-bf57-8ef872758005,uuid:5a013d82-12d1-475f-bf57-8ef872758005,2496,26,-4.49828066796528,39.38083949481964
2023-07-05T13:07:54Z,2023-07-05,PONGWE KIKONENI,NA,2,mud,NA,palm,NA,Covered well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone Radio,no,4,uuid:9471da79-d571-46c9-b93d-f3b81d68c51f,uuid:9471da79-d571-46c9-b93d-f3b81d68c51f,2496,26,-4.500647626475833,39.38105589825113
2023-07-05T13:07:53Z,2023-07-05,PONGWE KIKONENI,NA,3,blocks_mud,NA,palm,NA,Open well outside the compound,NA,Flush to pit latrine,Solar panel,NA,Cellphone Radio TV Sofa,yes,9,uuid:40bb474f-ee36-4b48-9a5a-341b32857faa,uuid:40bb474f-ee36-4b48-9a5a-341b32857faa,2496,26,-4.503472381521567,39.38112119224313
2023-07-05T13:07:52Z,2023-07-05,PONGWE KIKONENI,Swahili,2,mud,NA,palm,NA,Covered well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone Table,no,5,uuid:1e3f65f6-fe2b-4aec-9702-f37cbc76f67d,uuid:1e3f65f6-fe2b-4aec-9702-f37cbc76f67d,2496,26,-4.508716844697384,39.380815860047655
2023-07-05T13:07:51Z,2023-07-05,PONGWE KIKONENI,NA,4,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,Flush to piped sewer system,Solar panel,NA,Radio TV Cellphone Sofa,yes,6,uuid:a27f3c6a-176a-4610-b958-27bb4d8ecca9,uuid:a27f3c6a-176a-4610-b958-27bb4d8ecca9,2496,26,-4.514259794268769,39.380499332130526
2023-07-05T13:07:50Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Covered well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,no,6,uuid:5dbdf524-fc8c-49f2-a899-2b517223681f,uuid:5dbdf524-fc8c-49f2-a899-2b517223681f,2496,26,-4.502241380265795,39.37777930492342
2023-07-05T13:07:31Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,Cellphone,no,4,uuid:b96ab705-2eca-4010-9f9e-d0fd4e4a4736,uuid:b96ab705-2eca-4010-9f9e-d0fd4e4a4736,2471,95,-4.633595648269509,39.34331818249755
2023-07-05T13:07:28Z,2023-07-05,PONGWE KIKONENI,Swahili,3,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,Radio Cellphone,no,4,uuid:b8059645-4fdf-4783-b9a8-7be75cb3765d,uuid:b8059645-4fdf-4783-b9a8-7be75cb3765d,2471,95,-4.634310179770715,39.3415039590211
2023-07-05T13:07:03Z,2023-07-05,PONGWE KIKONENI,Swahili,2,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone Radio,no,5,uuid:d31aefa7-0ae7-4e4e-b981-ba5ad298b645,uuid:d31aefa7-0ae7-4e4e-b981-ba5ad298b645,2471,95,-4.634311495299646,39.34191887356325
2023-07-05T13:07:00Z,2023-07-05,PONGWE KIKONENI,NA,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,Cellphone,no,3,uuid:396e1806-167d-46f4-83a6-064fe9b5ddf0,uuid:396e1806-167d-46f4-83a6-064fe9b5ddf0,2470,95,-4.642848971145307,39.34203100025158
2023-07-05T13:06:39Z,2023-07-05,PONGWE KIKONENI,NA,2,blocks_cement,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Electricity,NA,TV Cellphone,no,11,uuid:2db1a75e-395d-49b4-be19-b19f9d4ab39c,uuid:2db1a75e-395d-49b4-be19-b19f9d4ab39c,2470,95,-4.636550031447676,39.34191487477237
2023-07-05T13:06:33Z,2023-07-05,PONGWE KIKONENI,NA,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Improved ventilated pit latrine,Electricity,NA,Radio Cellphone Table,no,7,uuid:ee18b057-c387-474b-a151-fa9b4ea74d40,uuid:ee18b057-c387-474b-a151-fa9b4ea74d40,2470,95,-4.643133668382266,39.34120439520213
2023-07-05T13:06:31Z,2023-07-05,PONGWE KIKONENI,Swahili,2,blocks_cement,NA,iron,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,TV Radio,no,8,uuid:cf6da346-257a-463a-9ffe-52181ad0ad79,uuid:cf6da346-257a-463a-9ffe-52181ad0ad79,2471,95,-4.634431357674051,39.34181555332501
2023-07-05T13:04:47Z,2023-07-05,PONGWE KIKONENI,NA,4,blocks_mud,NA,iron,NA,Water collected directly from the river or ponds,NA,"None (bush, field)",Solar panel,NA,Radio Cellphone Table,yes,4,uuid:91793537-a5ba-412e-bb2d-911ed25b10c8,uuid:91793537-a5ba-412e-bb2d-911ed25b10c8,2495,25,-4.503940696839719,39.37190715086279
2023-07-05T13:04:45Z,2023-07-05,PONGWE KIKONENI,NA,3,mud,NA,palm,NA,Water collected directly from the river or ponds,NA,"None (bush, field)",Solar panel,NA,Cellphone Radio,no,12,uuid:fd1caef5-0553-4693-91f4-34cb5831625a,uuid:fd1caef5-0553-4693-91f4-34cb5831625a,2495,25,-4.50131768224562,39.374058546582695
2023-07-05T13:04:26Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Flush to septic tank,Electricity,NA,Radio Cellphone,no,6,uuid:291aa427-e8e8-4339-a5f0-634afcef220c,uuid:291aa427-e8e8-4339-a5f0-634afcef220c,2611,7,-4.4561481757403945,39.3401624081087
2023-07-05T13:04:25Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Flush to pit latrine,Electricity,NA,Cellphone,no,4,uuid:8cfc5201-4a15-4d50-9449-2eb924dceaae,uuid:8cfc5201-4a15-4d50-9449-2eb924dceaae,2611,7,-4.445661086427068,39.3403667390531
2023-07-05T13:04:24Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Piped water outside the compound,NA,Traditional pit latrine,Solar panel,NA,Cellphone,yes,5,uuid:d9ec4cdf-5ba1-4e79-aba3-d84dca64c4d3,uuid:d9ec4cdf-5ba1-4e79-aba3-d84dca64c4d3,2611,7,-4.453795734568787,39.340129806279535
2023-07-05T13:04:23Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Piped water outside the compound,NA,Flush to pit latrine,Firewood,NA,Table,no,4,uuid:9f1dac87-7e8d-4a60-9b29-8189908a7f4b,uuid:9f1dac87-7e8d-4a60-9b29-8189908a7f4b,2611,7,-4.443647308102665,39.33993879054591
2023-07-05T13:04:22Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Piped water outside the compound,NA,Flush to pit latrine,Electricity,NA,Radio TV Sofa Table,no,5,uuid:196856bd-84df-4781-9808-ec4cc9a20a7f,uuid:196856bd-84df-4781-9808-ec4cc9a20a7f,2611,7,-4.445340269184168,39.340432551944325
2023-07-05T13:04:21Z,2023-07-05,PONGWE KIKONENI,Swahili,2,mud,NA,palm,NA,Piped water outside the compound,NA,Improved ventilated pit latrine,Solar panel,NA,Cellphone,no,7,uuid:7b9f2524-8585-4c7f-a89a-35fa4f41ec06,uuid:7b9f2524-8585-4c7f-a89a-35fa4f41ec06,2611,7,-4.448409798572373,39.33966180777248
2023-07-05T13:04:20Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio Cellphone Table,no,7,uuid:7ce6b0e2-2a8e-4928-baa4-a3dd24c33dff,uuid:7ce6b0e2-2a8e-4928-baa4-a3dd24c33dff,2590,82,-4.559315320174204,39.26848299458413
2023-07-05T13:04:19Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio Cellphone,no,1,uuid:7f6307f0-4adb-4b2f-88dd-2b31170437e5,uuid:7f6307f0-4adb-4b2f-88dd-2b31170437e5,2590,82,-4.569632308490193,39.268189371828974
2023-07-05T13:04:18Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio TV Cellphone,no,4,uuid:8a7a9a03-8d38-4ec5-a090-b5011502359d,uuid:8a7a9a03-8d38-4ec5-a090-b5011502359d,2590,82,-4.559650995565751,39.26895453831675
2023-07-05T13:04:17Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Electricity,NA,TV Radio Cellphone Table,no,6,uuid:8713581f-0c99-4529-a488-3104bd1f51fb,uuid:8713581f-0c99-4529-a488-3104bd1f51fb,2590,82,-4.5713975520406605,39.26922411169004
2023-07-05T13:04:01Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Electricity,NA,Radio Cellphone Table,yes,5,uuid:811dc139-1967-4721-a5f4-1005c3ee6827,uuid:811dc139-1967-4721-a5f4-1005c3ee6827,2607,30,-4.458272929596943,39.30083650342844
2023-07-05T13:04:00Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_mud,NA,iron,NA,Borehole with manual pump outside the compound,NA,Improved ventilated pit latrine,Electricity,NA,Radio Cellphone Table,no,9,uuid:735048cf-a1ed-4189-bd8c-ee40ae2fd080,uuid:735048cf-a1ed-4189-bd8c-ee40ae2fd080,2607,30,-4.4589458041758165,39.30086116161959
2023-07-05T13:03:59Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Radio Cellphone Table,yes,9,uuid:ad365f16-4282-44ae-9c8f-a0afc6eb572c,uuid:ad365f16-4282-44ae-9c8f-a0afc6eb572c,2607,30,-4.450156002827834,39.29810746109648
2023-07-05T13:03:58Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Composting toilet,Solar panel,NA,Radio Sofa Table Cellphone,yes,2,uuid:91148f1d-82d6-484f-821d-3d9f274411e7,uuid:91148f1d-82d6-484f-821d-3d9f274411e7,2607,30,-4.453960356484621,39.29808660017924
2023-07-05T13:03:57Z,2023-07-05,PONGWE KIKONENI,Swahili,2,mud,NA,iron,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Sofa Table,no,10,uuid:0653ac88-6fa9-49ed-a774-c1633f28843d,uuid:0653ac88-6fa9-49ed-a774-c1633f28843d,2607,30,-4.457336941188254,39.29794480721407
2023-07-05T13:03:01Z,2023-07-05,PONGWE KIKONENI,English,4,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,TV Radio Cellphone Table,no,8,uuid:467a11bd-b751-427c-91f2-39ab374b01c6,uuid:467a11bd-b751-427c-91f2-39ab374b01c6,2504,35,-4.514731604752089,39.37586587217184
2023-07-05T13:03:00Z,2023-07-05,PONGWE KIKONENI,English,4,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,Cellphone,no,6,uuid:78549f41-9eaf-4103-bd07-be376dd4c1b2,uuid:78549f41-9eaf-4103-bd07-be376dd4c1b2,2504,35,-4.5180093528607594,39.37919994530964
2023-07-05T13:02:59Z,2023-07-05,PONGWE KIKONENI,NA,3,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Solar panel,NA,TV Cellphone,no,7,uuid:373d1386-f3fb-4892-875e-2dcf946f3c18,uuid:373d1386-f3fb-4892-875e-2dcf946f3c18,2504,35,-4.507948148336095,39.37907163087743
2023-07-05T13:02:48Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,yes,9,uuid:a3882991-4d25-42ea-a548-792038dc78cd,uuid:a3882991-4d25-42ea-a548-792038dc78cd,2595,92,-4.568517194268769,39.24158077618374
2023-07-05T13:02:47Z,2023-07-05,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,no,2,uuid:875dd56c-2f9f-4100-8de8-1106108161bb,uuid:875dd56c-2f9f-4100-8de8-1106108161bb,2595,92,-4.564879527166348,39.241683140194226
2023-07-05T13:02:46Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone Table,yes,3,uuid:ee58ced9-4218-4b92-aab6-110439997caa,uuid:ee58ced9-4218-4b92-aab6-110439997caa,2595,92,-4.566524958224211,39.24160147648955
2023-07-05T13:02:45Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio TV Cellphone Sofa Table Cupboard,yes,6,uuid:619999d8-9bd0-41d9-a21b-c415bfe5714b,uuid:619999d8-9bd0-41d9-a21b-c415bfe5714b,2595,92,-4.566170278983664,39.24154599630131
2023-07-05T13:02:09Z,2023-07-05,PONGWE KIKONENI,Swahili,2,mud,NA,iron,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,no,6,uuid:2014ca4f-0e4f-4552-ac6f-ec4921454daf,uuid:2014ca4f-0e4f-4552-ac6f-ec4921454daf,2606,30,-4.454367749554985,39.29940712026124
2023-07-05T13:02:08Z,2023-07-05,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Radio Cellphone,no,7,uuid:8b00a167-7966-47b0-b875-7e81666a15b1,uuid:8b00a167-7966-47b0-b875-7e81666a15b1,2606,30,-4.458753067030448,39.299951397490474
2023-07-05T13:02:07Z,2023-07-05,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Flush to pit latrine,Electricity,NA,Cellphone,no,1,uuid:051d558f-7038-4ec7-8730-2d304c436acf,uuid:051d558f-7038-4ec7-8730-2d304c436acf,2444,90,-4.640432827148151,39.385144114051
2023-07-05T13:02:07Z,2023-07-05,PONGWE KIKONENI,Swahili,2,blocks_cement,NA,iron,NA,Piped water within compound,NA,Improved ventilated pit latrine,Solar panel,NA,Radio Cellphone,no,1,uuid:c56f6c29-95bf-41b0-a7d1-164381ccda85,uuid:c56f6c29-95bf-41b0-a7d1-164381ccda85,2606,30,-4.456880541760937,39.297113168922635
2023-07-05T13:02:07Z,2023-07-05,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Covered well outside the compound,NA,Flush to pit latrine,Electricity,NA,None,no,4,uuid:b7a6394c-8a2d-4a29-9988-f48036a73aaa,uuid:b7a6394c-8a2d-4a29-9988-f48036a73aaa,2444,90,-4.650748771093572,39.38525346906095
2023-07-05T13:02:06Z,2023-07-05,PONGWE KIKONENI,NA,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Improved ventilated pit latrine,Solar panel,NA,Radio TV Cellphone,yes,2,uuid:5f9339ed-a827-4a19-aba0-da84da92974a,uuid:5f9339ed-a827-4a19-aba0-da84da92974a,2606,30,-4.465761361821959,39.296868788099026
2023-07-05T13:02:06Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Borehole with manual pump inside the compound,NA,"None (bush, field)",Electricity,NA,TV Cellphone,no,7,uuid:7af31626-f36f-4bac-97b5-e3a13e1dcf08,uuid:7af31626-f36f-4bac-97b5-e3a13e1dcf08,2444,90,-4.640292298269631,39.385383332354756
2023-07-05T13:02:06Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio Cellphone,yes,6,uuid:d719fbbf-6012-45a5-a342-3562ece186a0,uuid:d719fbbf-6012-45a5-a342-3562ece186a0,2606,30,-4.462737141225139,39.296941813670536
2023-07-05T13:02:05Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Borehole with manual pump outside the compound,NA,Flush to pit latrine,Electricity,NA,TV Radio Cellphone Sofa Table Cupboard,no,4,uuid:4debe0b7-b078-445e-88d3-d601c8ba3522,uuid:4debe0b7-b078-445e-88d3-d601c8ba3522,2444,90,-4.6494291123391935,39.38566726509303
2023-07-05T13:02:03Z,2023-07-05,PONGWE KIKONENI,Swahili,0,blocks_cement,NA,iron,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio TV Table Cellphone,no,6,uuid:80f33ae4-e1c1-448e-ac30-6842252494ae,uuid:80f33ae4-e1c1-448e-ac30-6842252494ae,2444,90,-4.640469037742124,39.38521586305294
2023-07-05T12:56:18Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,None,no,1,uuid:346ae9a1-7523-4ba0-9b69-30b5c7a5b3b0,uuid:346ae9a1-7523-4ba0-9b69-30b5c7a5b3b0,2450,88,-4.638213067950429,39.381439309636654
2023-07-05T12:56:18Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Open well outside the compound,NA,Flush to pit latrine,Electricity,NA,None,no,2,uuid:598dfd26-b1b5-46d0-9879-40822fbe854c,uuid:598dfd26-b1b5-46d0-9879-40822fbe854c,2450,88,-4.6404454604296665,39.381334739877694
2023-07-05T12:56:17Z,2023-07-05,PONGWE KIKONENI,Swahili,1,blocks_cement,NA,iron,NA,Piped water outside the compound,NA,Flush to pit latrine,Electricity,NA,TV,no,5,uuid:0f7e6fdd-65c9-45d4-ba4b-b324b6f22fdf,uuid:0f7e6fdd-65c9-45d4-ba4b-b324b6f22fdf,2450,88,-4.638890423624171,39.382039617570456
2023-07-05T12:53:30Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone,no,6,uuid:29b028c0-48b9-45e9-842c-0deb810afa9f,uuid:29b028c0-48b9-45e9-842c-0deb810afa9f,2587,74,-4.565681882042268,39.2792785545321
2023-07-05T12:53:29Z,2023-07-05,PONGWE KIKONENI,NA,1,blocks_mud,NA,iron,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Radio Cellphone Table,yes,4,uuid:a696b556-93e0-4f91-a74d-9f1e0f69c366,uuid:a696b556-93e0-4f91-a74d-9f1e0f69c366,2587,74,-4.557744814271364,39.28041055236211
2023-07-05T12:53:28Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Cellphone Table,no,1,uuid:54554e18-8f63-492b-9426-cf43e2e7c652,uuid:54554e18-8f63-492b-9426-cf43e2e7c652,2587,74,-4.560250779342224,39.28135325279293
2023-07-05T12:53:27Z,2023-07-05,PONGWE KIKONENI,NA,1,mud,NA,palm,NA,Open well outside the compound,NA,Traditional pit latrine,Kerosene lamp,NA,Radio,no,2,uuid:a6c7a82f-9036-467f-863f-c93565c652e9,uuid:a6c7a82f-9036-467f-863f-c93565c652e9,2587,74,-4.561159148646264,39.278860330332314
2023-07-05T12:52:09Z,2023-07-05,PONGWE KIKONENI,Swahili,1,mud,NA,palm,NA,Open well outside the compound,NA,"None (bush, field)",Kerosene lamp,NA,Radio Cellphone Table,yes,9,uuid:57c8055f-4f9a-414b-a675-9deb97d3ab8b,uuid:57c8055f-4f9a-414b-a675-9deb97d3ab8b,2589,82,-4.571982099329476,39.27582026147897
2023-07-05T12:52:07Z,2023-07-05,PONGWE KIKONENI,English,1,mud,NA,iron,NA,Borehole with manual pump outside the compound,NA,Traditional pit latrine,Solar panel,NA,Radio TV Cellphone Sofa Table,no,4,uuid:f02aa856-565f-483c-8eba-1d139918d274,uuid:f02aa856-565f-483c-8eba-1d139918d274,2589,82,-4.568596390172596,39.274139878918504
